Databank for timer 1
1764 2 6.245e-17 -0.885193 -124
1765 2 6.245e-17 -0.887535 -1648
1766 2 6.245e-17 -0.887535 -1648
1767 2 6.245e-17 -0.887535 -1648
1768 2 6.245e-17 -0.887535 -1648
1769 2 6.245e-17 -0.887535 -1648
1770 2 6.245e-17 -0.887535 -1648
1771 2 6.245e-17 -0.887535 -1648
1772 2 6.245e-17 -0.887535 -1648
1773 2 6.245e-17 -0.886711 -216
1774 2 6.245e-17 -0.886711 -216
1775 2 6.245e-17 -0.886711 -216
1776 2 6.245e-17 -0.886711 -216
1777 2 6.245e-17 -0.886711 -216
1778 2 6.245e-17 -0.886711 -216
1779 2 6.245e-17 -0.886711 -216
1780 2 6.245e-17 -0.886711 -216
1781 1.96 6.245e-17 -0.88665 -608
1782 1.96 6.245e-17 -0.88665 -608
1783 1.96 6.245e-17 -0.88665 -608
1784 1.96 6.245e-17 -0.88665 -608
1785 1.96 6.245e-17 -0.88665 -608
1786 1.96 6.245e-17 -0.88665 -608
1787 1.96 6.245e-17 -0.88665 -608
1788 1.96 6.245e-17 -0.88665 -608
1789 1.96 6.245e-17 -0.88665 -608
1790 1.96 6.245e-17 -0.890419 -2720
1791 1.96 6.245e-17 -0.890419 -2720
1792 1.96 6.245e-17 -0.890419 -2720
1793 1.96 6.245e-17 -0.890419 -2720
1794 1.96 6.245e-17 -0.890419 -2720
1795 1.96 6.245e-17 -0.890419 -2720
1796 1.96 6.245e-17 -0.890419 -2720
1797 1.96 6.245e-17 -0.890419 -2720
1798 1.96 6.245e-17 -0.893303 -4288
1799 1.96 6.245e-17 -0.893303 -4288
1800 1.96 6.245e-17 -0.893303 -4288
1801 1.96 6.245e-17 -0.893303 -4288
1802 1.96 6.245e-17 -0.893303 -4288
1803 1.96 6.245e-17 -0.893303 -4288
1804 1.96 6.245e-17 -0.893303 -4288
1805 1.96 6.245e-17 -0.893303 -4288
1806 1.96 6.245e-17 -0.893715 -4700
1807 1.96 6.245e-17 -0.893715 -4700
1808 1.96 6.245e-17 -0.893715 -4700
1809 1.96 6.245e-17 -0.893715 -4700
1810 1.96 6.245e-17 -0.893715 -4700
1811 1.96 6.245e-17 -0.893715 -4700
1812 1.96 6.245e-17 -0.893715 -4700
1813 1.96 6.245e-17 -0.893715 -4700
1814 1.96 6.245e-17 -0.895424 -4992
1815 1.96 6.245e-17 -0.895424 -4992
1816 1.96 6.245e-17 -0.895424 -4992
1817 1.96 6.245e-17 -0.895424 -4992
1818 1.96 6.245e-17 -0.895424 -4992
1819 1.96 6.245e-17 -0.895424 -4992
1820 1.96 6.245e-17 -0.895424 -4992
1821 1.96 6.245e-17 -0.896751 -6000
1822 1.96 6.245e-17 -0.896751 -6000
1823 1.96 6.245e-17 -0.896751 -6000
1824 1.96 6.245e-17 -0.896751 -6000
1825 1.96 6.245e-17 -0.896751 -6000
1826 1.96 6.245e-17 -0.896751 -6000
1827 1.96 6.245e-17 -0.896751 -6000
1828 1.96 6.245e-17 -0.897377 -5944
1829 1.96 6.245e-17 -0.897377 -5944
1830 1.96 6.245e-17 -0.897377 -5944
1831 1.96 6.245e-17 -0.897377 -5944
1832 1.96 6.245e-17 -0.897377 -5944
1833 1.96 6.245e-17 -0.897377 -5944
1834 1.96 6.245e-17 -0.897377 -5944
1835 1.96 6.245e-17 -0.89711 -6008
1836 1.96 6.245e-17 -0.89711 -6008
1837 1.96 6.245e-17 -0.897949 -6332
1838 1.96 6.245e-17 -0.897949 -6332
1839 1.96 6.245e-17 -0.897949 -6332
1840 1.96 6.245e-17 -0.897949 -6332
1841 1.96 6.245e-17 -0.897949 -6332
1842 1.96 6.245e-17 -0.897949 -6332
1843 1.96 6.245e-17 -0.897949 -6332
1844 1.96 6.245e-17 -0.897949 -6332
1845 1.96 6.245e-17 -0.896545 -5572
1846 1.96 6.245e-17 -0.896545 -5572
1847 1.96 6.245e-17 -0.896545 -5572
1848 1.96 6.245e-17 -0.896545 -5572
1849 1.96 6.245e-17 -0.896545 -5572
1850 1.96 6.245e-17 -0.896545 -5572
1851 1.96 6.245e-17 -0.896545 -5572
1852 1.96 6.245e-17 -0.896545 -5572
1853 1.96 6.245e-17 -0.897392 -5680
1854 1.96 6.245e-17 -0.897392 -5680
1855 1.96 6.245e-17 -0.897392 -5680
1856 1.96 6.245e-17 -0.897392 -5680
1857 1.96 6.245e-17 -0.897392 -5680
1858 1.96 6.245e-17 -0.897392 -5680
1859 1.96 6.245e-17 -0.897392 -5680
1860 1.96 6.245e-17 -0.897842 -6032
1861 1.96 6.245e-17 -0.897842 -6032
1862 1.96 6.245e-17 -0.897842 -6032
1863 1.96 6.245e-17 -0.897842 -6032
1864 1.96 6.245e-17 -0.897842 -6032
1865 1.96 6.245e-17 -0.897842 -6032
1866 1.96 6.245e-17 -0.897842 -6032
1867 1.96 6.245e-17 -0.897842 -6032
1868 1.96 6.245e-17 -0.897842 -6032
1869 1.96 6.245e-17 -0.89846 -6292
1870 1.92 6.245e-17 -0.89846 -6292
1871 1.92 6.245e-17 -0.89846 -6292
1872 1.92 6.245e-17 -0.89846 -6292
1873 1.92 6.245e-17 -0.89846 -6292
1874 1.92 6.245e-17 -0.89846 -6292
1875 1.92 6.245e-17 -0.89846 -6292
1876 1.92 6.245e-17 -0.89846 -6292
1877 1.92 6.245e-17 -0.89846 -6292
1878 1.92 6.245e-17 -0.901665 -8952
1879 1.88 6.245e-17 -0.901665 -8952
1880 1.88 6.245e-17 -0.901665 -8952
1881 1.88 6.245e-17 -0.901665 -8952
1882 1.88 6.245e-17 -0.901665 -8952
1883 1.88 6.245e-17 -0.901665 -8952
1884 1.88 6.245e-17 -0.901665 -8952
1885 1.88 6.245e-17 -0.901665 -8952
1886 1.88 6.245e-17 -0.901665 -8952
1887 1.84 6.245e-17 -0.905243 -12156
1888 1.84 6.245e-17 -0.905243 -12156
1889 1.84 6.245e-17 -0.905243 -12156
1890 1.84 6.245e-17 -0.905243 -12156
1891 1.84 6.245e-17 -0.905243 -12156
1892 1.84 6.245e-17 -0.905243 -12156
1893 1.84 6.245e-17 -0.905243 -12156
1894 1.84 6.245e-17 -0.905243 -12156
1895 1.84 6.245e-17 -0.905243 -12156
1896 1.84 6.245e-17 -0.911674 -16100
1897 1.8 6.245e-17 -0.911674 -16100
1898 1.8 6.245e-17 -0.911674 -16100
1899 1.8 6.245e-17 -0.911674 -16100
1900 1.8 6.245e-17 -0.911674 -16100
1901 1.8 6.245e-17 -0.911674 -16100
1902 1.8 6.245e-17 -0.911674 -16100
1903 1.8 6.245e-17 -0.916382 -20016
1904 1.76 6.245e-17 -0.916382 -20016
1905 1.76 6.245e-17 -0.916382 -20016
1906 1.76 6.245e-17 -0.916382 -20016
1907 1.76 6.245e-17 -0.916382 -20016
1908 1.76 6.245e-17 -0.916382 -20016
1909 1.72 6.245e-17 -0.916382 -20016
1910 1.72 6.245e-17 -0.916382 -20016
1911 1.72 6.245e-17 -0.925804 -27116
1912 1.72 6.245e-17 -0.925804 -27116
1913 1.68 6.245e-17 -0.925804 -27116
1914 1.68 6.245e-17 -0.925804 -27116
1915 1.68 6.245e-17 -0.925804 -27116
1916 1.68 6.245e-17 -0.925804 -27116
1917 1.68 6.245e-17 -0.925804 -27116
1918 1.68 6.245e-17 -0.93306 -31968
1919 1.64 6.245e-17 -0.93306 -31968
1920 1.64 6.245e-17 -0.93306 -31968
1921 1.64 6.245e-17 -0.93306 -31968
1922 1.64 6.245e-17 -0.93306 -31968
1923 1.64 6.245e-17 -0.93306 -31968
1924 1.64 6.245e-17 -0.93306 -31968
1925 1.64 6.245e-17 -0.940247 -36836
1926 1.6 6.245e-17 -0.940247 -36836
1927 1.6 6.245e-17 -0.940247 -36836
1928 1.6 6.245e-17 -0.940247 -36836
1929 1.6 6.245e-17 -0.940247 -36836
1930 1.6 6.245e-17 -0.940247 -36836
1931 1.6 6.245e-17 -0.940247 -36836
1932 1.6 6.245e-17 -0.945412 -40844
1933 1.6 6.245e-17 -0.945412 -40844
1934 1.6 6.245e-17 -0.945412 -40844
1935 1.6 6.245e-17 -0.945412 -40844
1936 1.6 6.245e-17 -0.945412 -40844
1937 1.6 6.245e-17 -0.945412 -40844
1938 1.6 6.245e-17 -0.945412 -40844
1939 1.6 6.245e-17 -0.945412 -40844
1940 1.6 6.245e-17 -0.949821 -43624
1941 1.6 6.245e-17 -0.949821 -43624
1942 1.6 6.245e-17 -0.949821 -43624
1943 1.6 6.245e-17 -0.949821 -43624
1944 1.6 6.245e-17 -0.949821 -43624
1945 1.6 6.245e-17 -0.949821 -43624
1946 1.6 6.245e-17 -0.949821 -43624
1947 1.6 6.245e-17 -0.951897 -44932
1948 1.6 6.245e-17 -0.951897 -44932
1949 1.6 6.245e-17 -0.951897 -44932
1950 1.6 6.245e-17 -0.951897 -44932
1951 1.6 6.245e-17 -0.951897 -44932
1952 1.6 6.245e-17 -0.951897 -44932
1953 1.6 6.245e-17 -0.951897 -44932
1954 1.6 6.245e-17 -0.953133 -45624
1955 1.6 6.245e-17 -0.953133 -45624
1956 1.6 6.245e-17 -0.953133 -45624
1957 1.6 6.245e-17 -0.953133 -45624
1958 1.6 6.245e-17 -0.953133 -45624
1959 1.6 6.245e-17 -0.953133 -45624
1960 1.6 6.245e-17 -0.953133 -45624
1961 1.6 6.245e-17 -0.954338 -46220
1962 1.6 6.245e-17 -0.954338 -46220
1963 1.6 6.245e-17 -0.954338 -46220
1964 1.6 6.245e-17 -0.954338 -46220
1965 1.6 6.245e-17 -0.954338 -46220
1966 1.6 6.245e-17 -0.954338 -46220
1967 1.6 6.245e-17 -0.954338 -46220
1968 1.6 6.245e-17 -0.954338 -46220
1969 1.6 6.245e-17 -0.955101 -46584
1970 1.6 6.245e-17 -0.955101 -46584
1971 1.6 6.245e-17 -0.955101 -46584
1972 1.6 6.245e-17 -0.955101 -46584
1973 1.6 6.245e-17 -0.955101 -46584
1974 1.6 6.245e-17 -0.955101 -46584
1975 1.6 6.245e-17 -0.955101 -46584
1976 1.6 6.245e-17 -0.955299 -46736
1977 1.6 6.245e-17 -0.955299 -46736
1978 1.6 6.245e-17 -0.955299 -46736
1979 1.6 6.245e-17 -0.955299 -46736
1980 1.6 6.245e-17 -0.955299 -46736
1981 1.6 6.245e-17 -0.955299 -46736
1982 1.6 6.245e-17 -0.955299 -46736
1983 1.6 6.245e-17 -0.955299 -46736
1984 1.6 6.245e-17 -0.956039 -46976
1985 1.6 6.245e-17 -0.956039 -46976
1986 1.6 6.245e-17 -0.956039 -46976
1987 1.6 6.245e-17 -0.956039 -46976
1988 1.6 6.245e-17 -0.956039 -46976
1989 1.6 6.245e-17 -0.956039 -46976
1990 1.6 6.245e-17 -0.956039 -46976
1991 1.6 6.245e-17 -0.955772 -46640
1992 1.6 6.245e-17 -0.955772 -46640
1993 1.6 6.245e-17 -0.955772 -46640
1994 1.6 6.245e-17 -0.955772 -46640
1995 1.6 6.245e-17 -0.955772 -46640
1996 1.6 6.245e-17 -0.955772 -46640
1997 1.6 6.245e-17 -0.955772 -46640
1998 1.6 6.245e-17 -0.955772 -46640
1999 1.6 6.245e-17 -0.956947 -47212
2000 1.6 6.245e-17 -0.956947 -47212
2001 1.6 6.245e-17 -0.956947 -47212
2002 1.6 6.245e-17 -0.956947 -47212
2003 1.6 6.245e-17 -0.956947 -47212
2004 1.6 6.245e-17 -0.956947 -47212
2005 1.6 6.245e-17 -0.956947 -47212
2006 1.6 6.245e-17 -0.956947 -47212
2007 1.6 6.245e-17 -0.958199 -47612
2008 1.6 6.245e-17 -0.958199 -47612
2009 1.6 6.245e-17 -0.958199 -47612
2010 1.6 6.245e-17 -0.958199 -47612
2011 1.6 6.245e-17 -0.958199 -47612
2012 1.6 6.245e-17 -0.958199 -47612
2013 1.6 6.245e-17 -0.958199 -47612
2014 1.6 6.245e-17 -0.958199 -47612
2015 1.6 6.245e-17 -0.958237 -47724
2016 1.6 6.245e-17 -0.958237 -47724
2017 1.6 6.245e-17 -0.958237 -47724
2018 1.6 6.245e-17 -0.958237 -47724
2019 1.6 6.245e-17 -0.958237 -47724
2020 1.6 6.245e-17 -0.958237 -47724
2021 1.6 6.245e-17 -0.958237 -47724
2022 1.6 6.245e-17 -0.957993 -47308
2023 1.6 6.245e-17 -0.957993 -47308
2024 1.6 6.245e-17 -0.957993 -47308
2025 1.6 6.245e-17 -0.957993 -47308
2026 1.6 6.245e-17 -0.957993 -47308
2027 1.6 6.245e-17 -0.957993 -47308
2028 1.6 6.245e-17 -0.957993 -47308
2029 1.6 6.245e-17 -0.958771 -47484
2030 1.6 6.245e-17 -0.958771 -47484
2031 1.6 6.245e-17 -0.958771 -47484
2032 1.6 6.245e-17 -0.958771 -47484
2033 1.6 6.245e-17 -0.958771 -47484
2034 1.6 6.245e-17 -0.958771 -47484
2035 1.6 6.245e-17 -0.958771 -47484
2036 1.6 6.245e-17 -0.959213 -47596
2037 1.6 6.245e-17 -0.959213 -47596
2038 1.6 6.245e-17 -0.959213 -47596
2039 1.6 6.245e-17 -0.959213 -47596
2040 1.6 6.245e-17 -0.959213 -47596
2041 1.6 6.245e-17 -0.959213 -47596
2042 1.6 6.245e-17 -0.959213 -47596
2043 1.6 6.245e-17 -0.959213 -47596
2044 1.6 6.245e-17 -0.959373 -47508
2045 1.6 6.245e-17 -0.959373 -47508
2046 1.6 6.245e-17 -0.959373 -47508
2047 1.6 6.245e-17 -0.959373 -47508
2048 1.6 6.245e-17 -0.959373 -47508
2049 1.6 6.245e-17 -0.959373 -47508
2050 1.6 6.245e-17 -0.959373 -47508
2051 1.6 6.245e-17 -0.95903 -46844
2052 1.6 6.245e-17 -0.95903 -46844
2053 1.6 6.245e-17 -0.95903 -46844
2054 1.6 6.245e-17 -0.95903 -46844
2055 1.6 6.245e-17 -0.95903 -46844
2056 1.6 6.245e-17 -0.95903 -46844
2057 1.6 6.245e-17 -0.95903 -46844
2058 1.6 6.245e-17 -0.95903 -46844
2059 1.6 6.245e-17 -0.959526 -47336
2060 1.6 6.245e-17 -0.959526 -47336
2061 1.6 6.245e-17 -0.959526 -47336
2062 1.6 6.245e-17 -0.959526 -47336
2063 1.6 6.245e-17 -0.959526 -47336
2064 1.6 6.245e-17 -0.959526 -47336
2065 1.6 6.245e-17 -0.959526 -47336
2066 1.6 6.245e-17 -0.959297 -46832
2067 1.6 6.245e-17 -0.959297 -46832
2068 1.6 6.245e-17 -0.959297 -46832
2069 1.6 6.245e-17 -0.959297 -46832
2070 1.6 6.245e-17 -0.959297 -46832
2071 1.6 6.245e-17 -0.959297 -46832
2072 1.6 6.245e-17 -0.959297 -46832
2073 1.6 6.245e-17 -0.960701 -47844
2074 1.6 6.245e-17 -0.960701 -47844
2075 1.6 6.245e-17 -0.960701 -47844
2076 1.6 6.245e-17 -0.960701 -47844
2077 1.6 6.245e-17 -0.960701 -47844
2078 1.6 6.245e-17 -0.960701 -47844
2079 1.6 6.245e-17 -0.960701 -47844
2080 1.6 6.245e-17 -0.960701 -47844
2081 1.6 6.245e-17 -0.961563 -48204
2082 1.6 6.245e-17 -0.961563 -48204
2083 1.6 6.245e-17 -0.961563 -48204
2084 1.6 6.245e-17 -0.961563 -48204
2085 1.6 6.245e-17 -0.961563 -48204
2086 1.6 6.245e-17 -0.961563 -48204
2087 1.6 6.245e-17 -0.961563 -48204
2088 1.6 6.245e-17 -0.961563 -48204
2089 1.6 6.245e-17 -0.961281 -48140
2090 1.6 6.245e-17 -0.961281 -48140
2091 1.6 6.245e-17 -0.961281 -48140
2092 1.6 6.245e-17 -0.961281 -48140
2093 1.6 6.245e-17 -0.961281 -48140
2094 1.6 6.245e-17 -0.961281 -48140
2095 1.6 6.245e-17 -0.961281 -48140
2096 1.6 6.245e-17 -0.961281 -48140
2097 1.6 6.245e-17 -0.96109 -47772
2098 1.6 6.245e-17 -0.96109 -47772
2099 1.6 6.245e-17 -0.96109 -47772
2100 1.6 6.245e-17 -0.96109 -47772
2101 1.6 6.245e-17 -0.96109 -47772
2102 1.6 6.245e-17 -0.96109 -47772
2103 1.6 6.245e-17 -0.96109 -47772
2104 1.6 6.245e-17 -0.96109 -47772
2105 1.6 6.245e-17 -0.96199 -48248
2106 1.6 6.245e-17 -0.96199 -48248
2107 1.6 6.245e-17 -0.96199 -48248
2108 1.6 6.245e-17 -0.96199 -48248
2109 1.6 6.245e-17 -0.96199 -48248
2110 1.6 6.245e-17 -0.96199 -48248
2111 1.6 6.245e-17 -0.96199 -48248
2112 1.6 6.245e-17 -0.963539 -49256
2113 1.6 6.245e-17 -0.963539 -49256
2114 1.6 6.245e-17 -0.963539 -49256
2115 1.6 6.245e-17 -0.963539 -49256
2116 1.6 6.245e-17 -0.963539 -49256
2117 1.6 6.245e-17 -0.963539 -49256
2118 1.6 6.245e-17 -0.963539 -49256
2119 1.6 6.245e-17 -0.963615 -48972
2120 1.6 6.245e-17 -0.963615 -48972
2121 1.6 6.245e-17 -0.963615 -48972
2122 1.6 6.245e-17 -0.963615 -48972
2123 1.6 6.245e-17 -0.963615 -48972
2124 1.6 6.245e-17 -0.963615 -48972
2125 1.6 6.245e-17 -0.963615 -48972
2126 1.6 6.245e-17 -0.963615 -48972
2127 1.6 6.245e-17 -0.963463 -48540
2128 1.6 6.245e-17 -0.963463 -48540
2129 1.6 6.245e-17 -0.963463 -48540
2130 1.6 6.245e-17 -0.963463 -48540
2131 1.6 6.245e-17 -0.963463 -48540
2132 1.6 6.245e-17 -0.963463 -48540
2133 1.6 6.245e-17 -0.963463 -48540
2134 1.6 6.245e-17 -0.962502 -47920
2135 1.56 6.245e-17 -0.962502 -47920
2136 1.56 6.245e-17 -0.962502 -47920
2137 1.56 6.245e-17 -0.962502 -47920
2138 1.56 6.245e-17 -0.962502 -47920
2139 1.56 6.245e-17 -0.962502 -47920
2140 1.56 6.245e-17 -0.962502 -47920
2141 1.56 6.245e-17 -0.962502 -47920
2142 1.56 6.245e-17 -0.963837 -48644
2143 1.56 6.245e-17 -0.963837 -48644
2144 1.56 6.245e-17 -0.963837 -48644
2145 1.56 6.245e-17 -0.963837 -48644
2146 1.56 6.245e-17 -0.963837 -48644
2147 1.56 6.245e-17 -0.963837 -48644
2148 1.56 6.245e-17 -0.963837 -48644
2149 1.56 6.245e-17 -0.964737 -49480
2150 1.56 6.245e-17 -0.964737 -49480
2151 1.56 6.245e-17 -0.964737 -49480
2152 1.56 6.245e-17 -0.964737 -49480
2153 1.56 6.245e-17 -0.964737 -49480
2154 1.56 6.245e-17 -0.964737 -49480
2155 1.56 6.245e-17 -0.964737 -49480
2156 1.56 6.245e-17 -0.964737 -49480
2157 1.56 6.245e-17 -0.966248 -50372
2158 1.56 6.245e-17 -0.966248 -50372
2159 1.56 6.245e-17 -0.966248 -50372
2160 1.56 6.245e-17 -0.966248 -50372
2161 1.56 6.245e-17 -0.966248 -50372
2162 1.56 6.245e-17 -0.966248 -50372
2163 1.56 6.245e-17 -0.966248 -50372
2164 1.56 6.245e-17 -0.966507 -50376
2165 1.56 6.245e-17 -0.966507 -50376
2166 1.56 6.245e-17 -0.966507 -50376
2167 1.56 6.245e-17 -0.966507 -50376
2168 1.56 6.245e-17 -0.966507 -50376
2169 1.56 6.245e-17 -0.966507 -50376
2170 1.56 6.245e-17 -0.966507 -50376
2171 1.56 6.245e-17 -0.966507 -50376
2172 1.56 6.245e-17 -0.96701 -50164
2173 1.56 6.245e-17 -0.96701 -50164
2174 1.56 6.245e-17 -0.96701 -50164
2175 1.56 6.245e-17 -0.96701 -50164
2176 1.56 6.245e-17 -0.96701 -50164
2177 1.56 6.245e-17 -0.96701 -50164
2178 1.56 6.245e-17 -0.96701 -50164
2179 1.56 6.245e-17 -0.967766 -50760
2180 1.56 6.245e-17 -0.967766 -50760
2181 1.56 6.245e-17 -0.967766 -50760
2182 1.56 6.245e-17 -0.967766 -50760
2183 1.56 6.245e-17 -0.967766 -50760
2184 1.56 6.245e-17 -0.967766 -50760
2185 1.56 6.245e-17 -0.967766 -50760
2186 1.56 6.245e-17 -0.968315 -51320
2187 1.56 6.245e-17 -0.968315 -51320
2188 1.56 6.245e-17 -0.968315 -51320
2189 1.56 6.245e-17 -0.968315 -51320
2190 1.56 6.245e-17 -0.968315 -51320
2191 1.56 6.245e-17 -0.968315 -51320
2192 1.56 6.245e-17 -0.968315 -51320
2193 1.56 6.245e-17 -0.968468 -51268
2194 1.56 6.245e-17 -0.968468 -51268
2195 1.56 6.245e-17 -0.968468 -51268
2196 1.56 6.245e-17 -0.968468 -51268
2197 1.56 6.245e-17 -0.968468 -51268
2198 1.56 6.245e-17 -0.968468 -51268
2199 1.56 6.245e-17 -0.968468 -51268
2200 1.56 6.245e-17 -0.968521 -51320
2201 1.56 6.245e-17 -0.968521 -51320
2202 1.56 6.245e-17 -0.968521 -51320
2203 1.56 6.245e-17 -0.968521 -51320
2204 1.56 6.245e-17 -0.968521 -51320
2205 1.56 6.245e-17 -0.968521 -51320
2206 1.56 6.245e-17 -0.968521 -51320
2207 1.56 6.245e-17 -0.968521 -51320
2208 1.56 6.245e-17 -0.969131 -51244
2209 1.56 6.245e-17 -0.969131 -51244
2210 1.56 6.245e-17 -0.969131 -51244
2211 1.56 6.245e-17 -0.969131 -51244
2212 1.56 6.245e-17 -0.969131 -51244
2213 1.56 6.245e-17 -0.969131 -51244
2214 1.56 6.245e-17 -0.969131 -51244
2215 1.56 6.245e-17 -0.969131 -51244
2216 1.56 6.245e-17 -0.969467 -51476
2217 1.56 6.245e-17 -0.969467 -51476
2218 1.56 6.245e-17 -0.969467 -51476
2219 1.56 6.245e-17 -0.969467 -51476
2220 1.56 6.245e-17 -0.969467 -51476
2221 1.56 6.245e-17 -0.969467 -51476
2222 1.56 6.245e-17 -0.969467 -51476
2223 1.56 6.245e-17 -0.969467 -51476
2224 1.52 6.245e-17 -0.969193 -50948
2225 1.52 6.245e-17 -0.969193 -50948
2226 1.52 6.245e-17 -0.969193 -50948
2227 1.52 6.245e-17 -0.969193 -50948
2228 1.52 6.245e-17 -0.969193 -50948
2229 1.52 6.245e-17 -0.969193 -50948
2230 1.52 6.245e-17 -0.969193 -50948
2231 1.52 6.245e-17 -0.969193 -50948
2232 1.52 6.245e-17 -0.970596 -52492
2233 1.48 6.245e-17 -0.970596 -52492
2234 1.48 6.245e-17 -0.970596 -52492
2235 1.48 6.245e-17 -0.970596 -52492
2236 1.48 6.245e-17 -0.970596 -52492
2237 1.48 6.245e-17 -0.970596 -52492
2238 1.48 6.245e-17 -0.970596 -52492
2239 1.48 6.245e-17 -0.970596 -52492
2240 1.48 6.245e-17 -0.972641 -54528
2241 1.44 6.245e-17 -0.972641 -54528
2242 1.44 6.245e-17 -0.972641 -54528
2243 1.44 6.245e-17 -0.972641 -54528
2244 1.44 6.245e-17 -0.972641 -54528
2245 1.44 6.245e-17 -0.972641 -54528
2246 1.44 6.245e-17 -0.972641 -54528
2247 1.44 6.245e-17 -0.972641 -54528
2248 1.4 6.245e-17 -0.974159 -55800
2249 1.4 6.245e-17 -0.974159 -55800
2250 1.4 6.245e-17 -0.974159 -55800
2251 1.4 6.245e-17 -0.974159 -55800
2252 1.4 6.245e-17 -0.974159 -55800
2253 1.4 6.245e-17 -0.974159 -55800
2254 1.4 6.245e-17 -0.974159 -55800
2255 1.4 6.245e-17 -0.974159 -55800
2256 1.36 6.245e-17 -0.97628 -57648
2257 1.36 6.245e-17 -0.97628 -57648
2258 1.36 6.245e-17 -0.97628 -57648
2259 1.36 6.245e-17 -0.97628 -57648
2260 1.36 6.245e-17 -0.97628 -57648
2261 1.36 6.245e-17 -0.97628 -57648
2262 1.36 6.245e-17 -0.97628 -57648
2263 1.36 6.245e-17 -0.978058 -59212
2264 1.32 6.245e-17 -0.978058 -59212
2265 1.32 6.245e-17 -0.978058 -59212
2266 1.32 6.245e-17 -0.978058 -59212
2267 1.32 6.245e-17 -0.978058 -59212
2268 1.32 6.245e-17 -0.978058 -59212
2269 1.32 6.245e-17 -0.978058 -59212
2270 1.32 6.245e-17 -0.978058 -59212
2271 1.28 6.245e-17 -0.979652 -60652
2272 1.28 6.245e-17 -0.979652 -60652
2273 1.28 6.245e-17 -0.979652 -60652
2274 1.28 6.245e-17 -0.979652 -60652
2275 1.24 6.245e-17 -0.979652 -60652
2276 1.24 6.245e-17 -0.979652 -60652
2277 1.24 6.245e-17 -0.979652 -60652
2278 1.24 6.245e-17 -0.979652 -60652
2279 1.24 6.245e-17 -0.981735 -62428
2280 1.2 6.245e-17 -0.981735 -62428
2281 1.2 6.245e-17 -0.981735 -62428
2282 1.2 6.245e-17 -0.981735 -62428
2283 1.2 6.245e-17 -0.981735 -62428
2284 1.2 6.245e-17 -0.981735 -62428
2285 1.2 6.245e-17 -0.981735 -62428
2286 1.2 6.245e-17 -0.98336 -63724
2287 1.16 6.245e-17 -0.98336 -63724
2288 1.16 6.245e-17 -0.98336 -63724
2289 1.16 6.245e-17 -0.98336 -63724
2290 1.16 6.245e-17 -0.98336 -63724
2291 1.16 6.245e-17 -0.98336 -63724
2292 1.16 6.245e-17 -0.98336 -63724
2293 1.16 6.245e-17 -0.984863 -64936
2294 1.12 6.245e-17 -0.984863 -64936
2295 1.12 6.245e-17 -0.984863 -64936
2296 1.12 6.245e-17 -0.984863 -64936
2297 1.12 6.245e-17 -0.984863 -64936
2298 1.12 6.245e-17 -0.984863 -64936
2299 1.12 6.245e-17 -0.984863 -64936
2300 1.12 6.245e-17 -0.984863 -64936
2301 1.08 6.245e-17 -0.985596 -65508
2302 1.08 6.245e-17 -0.985596 -65508
2303 1.08 6.245e-17 -0.985596 -65508
2304 1.08 6.245e-17 -0.985596 -65508
2305 1.08 6.245e-17 -0.985596 -65508
2306 1.08 6.245e-17 -0.985596 -65508
2307 1.08 6.245e-17 -0.985596 -65508
2308 1.08 6.245e-17 -0.986229 -66100
2309 1.04 6.245e-17 -0.986229 -66100
2310 1.04 6.245e-17 -0.986229 -66100
2311 1 6.245e-17 -0.986229 -66100
2312 1 6.245e-17 -0.986229 -66100
2313 1 6.245e-17 -0.986229 -66100
2314 1 6.245e-17 -0.986229 -66100
2315 1 6.245e-17 -0.986992 -66656
2316 0.96 6.245e-17 -0.986992 -66656
2317 0.96 6.245e-17 -0.986992 -66656
2318 0.96 6.245e-17 -0.986992 -66656
2319 0.96 6.245e-17 -0.986992 -66656
2320 0.96 6.245e-17 -0.986992 -66656
2321 0.96 6.245e-17 -0.986992 -66656
2322 0.96 6.245e-17 -0.987442 -67084
2323 0.92 6.245e-17 -0.987442 -67084
2324 0.92 6.245e-17 -0.987442 -67084
2325 0.92 6.245e-17 -0.987442 -67084
2326 0.92 6.245e-17 -0.987442 -67084
2327 0.92 6.245e-17 -0.987442 -67084
2328 0.92 6.245e-17 -0.987442 -67084
2329 0.92 6.245e-17 -0.987442 -67084
2330 0.88 6.245e-17 -0.987862 -67256
2331 0.88 6.245e-17 -0.987862 -67256
2332 0.88 6.245e-17 -0.987862 -67256
2333 0.88 6.245e-17 -0.987862 -67256
2334 0.88 6.245e-17 -0.987862 -67256
2335 0.88 6.245e-17 -0.987862 -67256
2336 0.88 6.245e-17 -0.987862 -67256
2337 0.88 6.245e-17 -0.988304 -67444
2338 0.84 6.245e-17 -0.988304 -67444
2339 0.84 6.245e-17 -0.988304 -67444
2340 0.84 6.245e-17 -0.988304 -67444
2341 0.84 6.245e-17 -0.988304 -67444
2342 0.84 6.245e-17 -0.988304 -67444
2343 0.84 6.245e-17 -0.988304 -67444
2344 0.84 6.245e-17 -0.988846 -67588
2345 0.8 6.245e-17 -0.988846 -67588
2346 0.8 6.245e-17 -0.988846 -67588
2347 0.8 6.245e-17 -0.988846 -67588
2348 0.8 6.245e-17 -0.988846 -67588
